date,state,,cases,deaths
7/4/2020,Mississippi,,30674,1107
7/4/2020,Rhode Island,,16991,960
7/4/2020,Vermont,,1238,56
7/4/2020,Wyoming,,1606,20
7/5/2020,Alabama,,43953,1007
7/5/2020,Massachusetts,,109974,8183
7/5/2020,Mississippi,,30900,1111
7/5/2020,Rhode Island,,16991,960
7/5/2020,Vermont,,1249,56
7/5/2020,Wyoming,,1634,20
7/6/2020,Alabama,,44878,1007
7/6/2020,Massachusetts,,110137,8198
7/6/2020,Mississippi,,31257,1114
7/6/2020,Rhode Island,,16991,960
7/6/2020,Vermont,,1251,56
7/6/2020,Wyoming,,1675,20
7/7/2020,Alabama,,45785,1033
7/7/2020,Massachusetts,,110338,8213
7/7/2020,Mississippi,,32214,1158
7/7/2020,Rhode Island,,17154,969
7/7/2020,Vermont,,1254,56
7/7/2020,Wyoming,,1711,21
7/8/2020,Alabama,,46962,1058
7/8/2020,Massachusetts,,110602,8243
7/8/2020,Mississippi,,32888,1188
7/8/2020,Rhode Island,,17204,971
7/8/2020,Vermont,,1256,56
7/8/2020,Wyoming,,1740,21
7/9/2020,Alabama,,49174,1068
7/9/2020,Massachusetts,,110897,8268
7/9/2020,Mississippi,,33591,1204
7/9/2020,Rhode Island,,17243,974
7/9/2020,Vermont,,1272,56
7/9/2020,Wyoming,,1774,21
7/10/2020,Alabama,,50508,1104
7/10/2020,Massachusetts,,111110,8296
7/10/2020,Mississippi,,34622,1215
7/10/2020,Rhode Island,,17312,976
7/10/2020,Vermont,,1277,56
7/10/2020,Wyoming,,1790,21
7/11/2020,Alabama,,51947,1114
7/11/2020,Massachusetts,,111398,8310
7/11/2020,Mississippi,,35419,1230
7/11/2020,Rhode Island,,17312,976
7/11/2020,Vermont,,1283,56
7/11/2020,Wyoming,,1839,21
7/12/2020,Alabama,,53587,1121
7/12/2020,Massachusetts,,111597,8325
7/12/2020,Mississippi,,36287,1249
7/12/2020,Rhode Island,,17312,976
7/12/2020,Vermont,,1296,56
7/12/2020,Wyoming,,1862,21
7/13/2020,Alabama,,55545,1124
7/13/2020,Massachusetts,,111827,8330
7/13/2020,Mississippi,,36680,1250
7/13/2020,Rhode Island,,17487,984
7/13/2020,Vermont,,1301,56
7/13/2020,Wyoming,,1903,21
7/14/2020,Alabama,,57255,1164
7/14/2020,Massachusetts,,112130,8340
7/14/2020,Mississippi,,37542,1272
7/14/2020,Rhode Island,,17588,985
7/14/2020,Vermont,,1305,56
7/14/2020,Wyoming,,1951,22
7/15/2020,Alabama,,59067,1211
7/15/2020,Massachusetts,,112347,8368
7/15/2020,Mississippi,,38567,1290
7/15/2020,Rhode Island,,17640,987
7/15/2020,Vermont,,1318,56
7/15/2020,Wyoming,,1985,22
7/16/2020,Alabama,,61088,1230
7/16/2020,Massachusetts,,112581,8380
7/16/2020,Mississippi,,39797,1308
7/16/2020,Rhode Island,,17711,988
7/16/2020,Vermont,,1325,56
7/16/2020,Wyoming,,2026,24
7/17/2020,Alabama,,63091,1265
7/17/2020,Massachusetts,,112879,8402
7/17/2020,Mississippi,,40829,1332
7/17/2020,Rhode Island,,17793,990
7/17/2020,Vermont,,1334,56
7/17/2020,Wyoming,,2069,24
7/18/2020,Alabama,,65234,1286
7/18/2020,Massachusetts,,113238,8419
7/18/2020,Mississippi,,41846,1346
7/18/2020,Rhode Island,,17793,990
7/18/2020,Vermont,,1338,56
7/18/2020,Wyoming,,2108,24
7/19/2020,Alabama,,67011,1287
7/19/2020,Massachusetts,,113534,8431
7/19/2020,Mississippi,,42638,1355
7/19/2020,Rhode Island,,17793,990
7/19/2020,Vermont,,1350,56
7/19/2020,Wyoming,,2126,24
7/20/2020,Alabama,,68891,1291
7/20/2020,Massachusetts,,113789,8433
7/20/2020,Mississippi,,43889,1358
7/20/2020,Rhode Island,,17904,995
7/20/2020,Vermont,,1360,56
7/20/2020,Wyoming,,2187,24
7/21/2020,Alabama,,70358,1303
7/21/2020,Massachusetts,,114033,8450
7/21/2020,Mississippi,,45524,1389
7/21/2020,Rhode Island,,17986,996
7/21/2020,Vermont,,1366,56
7/21/2020,Wyoming,,2238,25
7/22/2020,Alabama,,71813,1364
7/22/2020,Massachusetts,,114320,8468
7/22/2020,Mississippi,,47071,1423
7/22/2020,Rhode Island,,18062,997
7/22/2020,Vermont,,1366,56
7/22/2020,Wyoming,,2288,25
7/23/2020,Alabama,,74212,1397
7/23/2020,Massachusetts,,114647,8484
7/23/2020,Mississippi,,48053,1436
7/23/2020,Rhode Island,,18148,1001
7/23/2020,Vermont,,1377,56
7/23/2020,Wyoming,,2347,25
7/24/2020,Alabama,,76005,1438
7/24/2020,Massachusetts,,114985,8498
7/24/2020,Mississippi,,49663,1463
7/24/2020,Rhode Island,,18224,1002
7/24/2020,Vermont,,1385,56
7/24/2020,Wyoming,,2405,25
7/25/2020,Alabama,,78130,1456
7/25/2020,Massachusetts,,115268,8510
7/25/2020,Mississippi,,51097,1480
7/25/2020,Rhode Island,,18224,1002
7/25/2020,Vermont,,1396,56
7/25/2020,Wyoming,,2446,25
7/26/2020,Alabama,,79294,1473
7/26/2020,Massachusetts,,115637,8529
7/26/2020,Mississippi,,52304,1495
7/26/2020,Rhode Island,,18224,1002
7/26/2020,Vermont,,1400,56
7/26/2020,Wyoming,,2475,25
7/27/2020,Alabama,,81115,1491
7/27/2020,Massachusetts,,115926,8536
7/27/2020,Mississippi,,52957,1501
7/27/2020,Rhode Island,,18515,1004
7/27/2020,Vermont,,1402,56
7/27/2020,Wyoming,,2520,25
7/28/2020,Alabama,,82366,1491
7/28/2020,Massachusetts,,116182,8551
7/28/2020,Mississippi,,54299,1543
7/28/2020,Rhode Island,,18725,1005
7/28/2020,Vermont,,1405,56
7/28/2020,Wyoming,,2589,26
7/29/2020,Alabama,,83782,1538
7/29/2020,Massachusetts,,116684,8580
7/29/2020,Mississippi,,55804,1563
7/29/2020,Rhode Island,,18800,1007
7/29/2020,Vermont,,1406,56
7/29/2020,Wyoming,,2628,26
7/30/2020,Alabama,,85762,1565
7/30/2020,Massachusetts,,117098,8595
7/30/2020,Mississippi,,57579,1611
7/30/2020,Rhode Island,,18950,1007
7/30/2020,Vermont,,1407,57
7/30/2020,Wyoming,,2686,26
7/31/2020,Alabama,,87723,1580
7/31/2020,Massachusetts,,117612,8609
7/31/2020,Mississippi,,58747,1663
7/31/2020,Rhode Island,,19022,1007
7/31/2020,Vermont,,1414,57
7/31/2020,Wyoming,,2726,26
8/1/2020,Alabama,,89349,1603
8/1/2020,Massachusetts,,118040,8626
8/1/2020,Mississippi,,59881,1693
8/1/2020,Rhode Island,,19022,1007
8/1/2020,Vermont,,1421,57
8/1/2020,Wyoming,,2769,26
8/2/2020,Alabama,,91444,1627
8/2/2020,Massachusetts,,118458,8638
8/2/2020,Mississippi,,60553,1703
8/2/2020,Rhode Island,,19022,1007
8/2/2020,Vermont,,1426,57
8/2/2020,Wyoming,,2808,26
8/3/2020,Alabama,,92661,1633
8/3/2020,Massachusetts,,118657,8648
8/3/2020,Mississippi,,61125,1711
8/3/2020,Rhode Island,,19246,1010
8/3/2020,Vermont,,1427,57
8/3/2020,Wyoming,,2848,27
8/4/2020,Alabama,,93702,1666
8/4/2020,Massachusetts,,119203,8657
8/4/2020,Mississippi,,62199,1753
8/4/2020,Rhode Island,,19390,1011
8/4/2020,Vermont,,1431,57
8/4/2020,Wyoming,,2884,27
8/5/2020,Alabama,,94654,1695
8/5/2020,Massachusetts,,119643,8659
8/5/2020,Mississippi,,63444,1804
8/5/2020,Rhode Island,,19481,1012
8/5/2020,Vermont,,1436,57
8/5/2020,Wyoming,,2923,27
8/6/2020,Alabama,,96592,1714
8/6/2020,Massachusetts,,119874,8691
8/6/2020,Mississippi,,64400,1825
8/6/2020,Rhode Island,,19611,1014
8/6/2020,Vermont,,1445,58
8/6/2020,Wyoming,,2958,27
8/7/2020,Alabama,,98301,1735
8/7/2020,Massachusetts,,120291,8709
8/7/2020,Mississippi,,65436,1848
8/7/2020,Rhode Island,,19738,1014
8/7/2020,Vermont,,1448,58
8/7/2020,Wyoming,,3000,28
8/8/2020,Alabama,,100173,1755
8/8/2020,Massachusetts,,120711,8721
8/8/2020,Mississippi,,66646,1874
8/8/2020,Rhode Island,,19738,1014
8/8/2020,Vermont,,1454,58
8/8/2020,Wyoming,,3013,28
8/9/2020,Alabama,,101334,1768
8/9/2020,Massachusetts,,121040,8735
8/9/2020,Mississippi,,67173,1896
8/9/2020,Rhode Island,,19738,1014
8/9/2020,Vermont,,1459,58
8/9/2020,Wyoming,,3050,28
8/10/2020,Alabama,,103020,1797
8/10/2020,Massachusetts,,121315,8741
8/10/2020,Mississippi,,67649,1912
8/10/2020,Rhode Island,,19934,1015
8/10/2020,Vermont,,1462,58
8/10/2020,Wyoming,,3042,28
8/11/2020,Alabama,,103851,1847
8/11/2020,Massachusetts,,121707,8751
8/11/2020,Mississippi,,68293,1944
8/11/2020,Rhode Island,,20053,1016
8/11/2020,Vermont,,1472,58
8/11/2020,Wyoming,,3073,29
8/12/2020,Alabama,,104786,1882
8/12/2020,Massachusetts,,122000,8769
8/12/2020,Mississippi,,69374,1989
8/12/2020,Rhode Island,,20129,1018
8/12/2020,Vermont,,1478,58
8/12/2020,Wyoming,,3086,29
8/13/2020,Alabama,,105557,1890
8/13/2020,Massachusetts,,122423,8790
8/13/2020,Mississippi,,69986,2011
8/13/2020,Rhode Island,,20240,1019
8/13/2020,Vermont,,1484,58
8/13/2020,Wyoming,,3119,29
8/14/2020,Alabama,,106309,1893
8/14/2020,Massachusetts,,122728,8810
8/14/2020,Mississippi,,70930,2043
8/14/2020,Rhode Island,,20335,1021
8/14/2020,Vermont,,1501,58
8/14/2020,Wyoming,,3183,30
8/15/2020,Alabama,,107580,1896
8/15/2020,Massachusetts,,123199,8826
8/15/2020,Mississippi,,71755,2080
8/15/2020,Rhode Island,,20335,1021
8/15/2020,Vermont,,1509,58
8/15/2020,Wyoming,,3227,30
8/16/2020,Alabama,,108433,1898
8/16/2020,Massachusetts,,123593,8838
8/16/2020,Mississippi,,72136,2084
8/16/2020,Rhode Island,,20335,1021
8/16/2020,Vermont,,1515,58
8/16/2020,Wyoming,,3286,30
8/17/2020,Alabama,,109004,1925
8/17/2020,Massachusetts,,123841,8842
8/17/2020,Mississippi,,72412,2095
8/17/2020,Rhode Island,,20572,1023
8/17/2020,Vermont,,1527,58
8/17/2020,Wyoming,,3331,33
8/18/2020,Alabama,,110361,1936
8/18/2020,Massachusetts,,124063,8848
8/18/2020,Mississippi,,73207,2128
8/18/2020,Rhode Island,,20692,1024
8/18/2020,Vermont,,1530,58
8/18/2020,Wyoming,,3360,34
8/19/2020,Alabama,,111478,1944
8/19/2020,Massachusetts,,124415,8876
8/19/2020,Mississippi,,74555,2163
8/19/2020,Rhode Island,,20795,1027
8/19/2020,Vermont,,1533,58
8/19/2020,Wyoming,,3430,34
8/20/2020,Alabama,,112449,1974
8/20/2020,Massachusetts,,124728,8888
8/20/2020,Mississippi,,75449,2190
8/20/2020,Rhode Island,,20871,1028
8/20/2020,Vermont,,1537,58
8/20/2020,Wyoming,,3468,34
8/21/2020,Alabama,,113632,1996
8/21/2020,Massachusetts,,125216,8901
8/21/2020,Mississippi,,76323,2214
8/21/2020,Rhode Island,,21022,1030
8/21/2020,Vermont,,1541,58
8/21/2020,Wyoming,,3524,37
8/22/2020,Alabama,,114532,2011
8/22/2020,Massachusetts,,125360,8921
8/22/2020,Mississippi,,77268,2237
8/22/2020,Rhode Island,,21022,1030
8/22/2020,Vermont,,1553,58
8/22/2020,Wyoming,,3543,37
8/23/2020,Alabama,,115060,2013
8/23/2020,Massachusetts,,125360,8921
8/23/2020,Mississippi,,77894,2240
8/23/2020,Rhode Island,,21022,1030
8/23/2020,Vermont,,1557,58
8/23/2020,Wyoming,,3579,37
8/24/2020,Alabama,,116710,2024
8/24/2020,Massachusetts,,126022,8949
8/24/2020,Mississippi,,78405,2248
8/24/2020,Rhode Island,,21302,1035
8/24/2020,Vermont,,1566,58
8/24/2020,Wyoming,,3603,37
8/25/2020,Alabama,,117242,2037
8/25/2020,Massachusetts,,126420,8961
8/25/2020,Mississippi,,79206,2315
8/25/2020,Rhode Island,,21372,1039
8/25/2020,Vermont,,1572,58
8/25/2020,Wyoming,,3634,37
8/26/2020,Alabama,,119254,2045
8/26/2020,Massachusetts,,126756,8987
8/26/2020,Mississippi,,80110,2373
8/26/2020,Rhode Island,,21454,1041
8/26/2020,Vermont,,1577,58
8/26/2020,Wyoming,,3684,37
8/27/2020,Alabama,,121023,2076
8/27/2020,Massachusetts,,127124,9008
8/27/2020,Mississippi,,80695,2399
8/27/2020,Rhode Island,,21589,1044
8/27/2020,Vermont,,1586,58
8/27/2020,Wyoming,,3722,37
8/28/2020,Alabama,,122185,2107
8/28/2020,Massachusetts,,127584,9024
8/28/2020,Mississippi,,81294,2413
8/28/2020,Rhode Island,,21683,1046
8/28/2020,Vermont,,1589,58
8/28/2020,Wyoming,,3763,37
8/29/2020,Alabama,,123889,2152
8/29/2020,Massachusetts,,128030,9036
8/29/2020,Mississippi,,82029,2427
8/29/2020,Rhode Island,,21683,1046
8/29/2020,Vermont,,1605,58
8/29/2020,Wyoming,,3784,37
8/30/2020,Alabama,,125235,2162
8/30/2020,Massachusetts,,128229,9049
8/30/2020,Mississippi,,82676,2441
8/30/2020,Rhode Island,,21683,1046
8/30/2020,Vermont,,1616,58
8/30/2020,Wyoming,,3820,37
8/31/2020,Alabama,,126058,2182
8/31/2020,Massachusetts,,128533,9060
8/31/2020,Mississippi,,82950,2473
8/31/2020,Rhode Island,,21949,1048
8/31/2020,Vermont,,1624,58
8/31/2020,Wyoming,,3842,37
9/1/2020,Alabama,,127616,2200
9/1/2020,Massachusetts,,128888,9064
9/1/2020,Mississippi,,83584,2493
9/1/2020,Rhode Island,,22002,1050
9/1/2020,Vermont,,1635,58
9/1/2020,Wyoming,,3866,41
9/2/2020,Alabama,,128239,2217
9/2/2020,Massachusetts,,121131,9060
9/2/2020,Mississippi,,84365,2526
9/2/2020,Rhode Island,,22078,1051
9/2/2020,Vermont,,1637,58
9/2/2020,Wyoming,,3911,41
9/3/2020,Alabama,,129285,2233
9/3/2020,Massachusetts,,121546,9077
9/3/2020,Mississippi,,85116,2536
9/3/2020,Rhode Island,,22143,1055
9/3/2020,Vermont,,1637,58
9/3/2020,Wyoming,,3939,41
9/4/2020,Alabama,,130393,2266
9/4/2020,Massachusetts,,121758,9100
9/4/2020,Mississippi,,85939,2558
9/4/2020,Rhode Island,,22243,1055
9/4/2020,Vermont,,1642,58
9/4/2020,Wyoming,,3989,42
9/5/2020,Alabama,,131803,2275
9/5/2020,Massachusetts,,122196,9116
9/5/2020,Mississippi,,86478,2569
9/5/2020,Rhode Island,,22243,1055
9/5/2020,Vermont,,1647,58
9/5/2020,Wyoming,,4006,42
9/6/2020,Alabama,,132314,2276
9/6/2020,Massachusetts,,122562,9125
9/6/2020,Mississippi,,86888,2584
9/6/2020,Rhode Island,,22243,1055
9/6/2020,Vermont,,1648,58
9/6/2020,Wyoming,,4032,42
9/7/2020,Alabama,,132973,2276
9/7/2020,Massachusetts,,122791,9133
9/7/2020,Mississippi,,87130,2585
9/7/2020,Rhode Island,,22243,1055
9/7/2020,Vermont,,1651,58
9/7/2020,Wyoming,,4032,42
9/8/2020,Alabama,,133606,2277
9/8/2020,Massachusetts,,122962,9141
9/8/2020,Mississippi,,87379,2585
9/8/2020,Rhode Island,,22592,1059
9/8/2020,Vermont,,1654,58
9/8/2020,Wyoming,,4103,42
9/9/2020,Alabama,,134417,2285
9/9/2020,Massachusetts,,123143,9146
9/9/2020,Mississippi,,87805,2623
9/9/2020,Rhode Island,,22676,1062
9/9/2020,Vermont,,1656,58
9/9/2020,Wyoming,,4151,42
9/10/2020,Alabama,,135565,2301
9/10/2020,Massachusetts,,123546,9166
9/10/2020,Mississippi,,88322,2656
9/10/2020,Rhode Island,,22782,1067
9/10/2020,Vermont,,1661,58
9/10/2020,Wyoming,,4199,42
9/11/2020,Alabama,,136703,2333
9/11/2020,Massachusetts,,123986,9180
9/11/2020,Mississippi,,89175,2670
9/11/2020,Rhode Island,,22905,1071
9/11/2020,Vermont,,1668,58
9/11/2020,Wyoming,,4264,42
9/12/2020,Alabama,,137646,2350
9/12/2020,Massachusetts,,124540,9196
9/12/2020,Mississippi,,89620,2685
9/12/2020,Rhode Island,,22905,1071
9/12/2020,Vermont,,1677,58
9/12/2020,Wyoming,,4297,42
9/13/2020,Alabama,,138755,2351
9/13/2020,Massachusetts,,124826,9210
9/13/2020,Mississippi,,89874,2697
9/13/2020,Rhode Island,,22905,1071
9/13/2020,Vermont,,1684,58
9/13/2020,Wyoming,,4346,42
9/14/2020,Alabama,,139459,2355
9/14/2020,Massachusetts,,125080,9219
9/14/2020,Mississippi,,90018,2706
9/14/2020,Rhode Island,,23130,1075
9/14/2020,Vermont,,1696,58
9/14/2020,Wyoming,,4392,46
9/15/2020,Alabama,,140160,2387
9/15/2020,Massachusetts,,125393,9225
9/15/2020,Mississippi,,90523,2734
9/15/2020,Rhode Island,,23250,1078
9/15/2020,Vermont,,1702,58
9/15/2020,Wyoming,,4438,46
9/16/2020,Alabama,,141087,2392
9/16/2020,Massachusetts,,125699,9245
9/16/2020,Mississippi,,91234,2756
9/16/2020,Rhode Island,,23358,1081
9/16/2020,Vermont,,1702,58
9/16/2020,Wyoming,,4566,46
9/17/2020,Alabama,,141757,2401
9/17/2020,Massachusetts,,126128,9260
9/17/2020,Mississippi,,91935,2780
9/17/2020,Rhode Island,,23488,1085
9/17/2020,Vermont,,1705,58
9/17/2020,Wyoming,,4652,49
9/18/2020,Alabama,,142863,2428
9/18/2020,Massachusetts,,126582,9269
9/18/2020,Mississippi,,92432,2792
9/18/2020,Rhode Island,,23620,1088
9/18/2020,Vermont,,1706,58
9/18/2020,Wyoming,,4747,49
9/19/2020,Alabama,,144164,2437
9/19/2020,Massachusetts,,127181,9295
9/19/2020,Mississippi,,93087,2809
9/19/2020,Rhode Island,,23620,1088
9/19/2020,Vermont,,1710,58
9/19/2020,Wyoming,,4780,49
9/20/2020,Alabama,,144962,2437
9/20/2020,Massachusetts,,127540,9310
9/20/2020,Mississippi,,93364,2810
9/20/2020,Rhode Island,,23620,1088
9/20/2020,Vermont,,1715,58
9/20/2020,Wyoming,,4871,49
9/21/2020,Alabama,,145780,2439
9/21/2020,Massachusetts,,127796,9317
9/21/2020,Mississippi,,93556,2810
9/21/2020,Rhode Island,,23932,1097
9/21/2020,Vermont,,1719,58
9/21/2020,Wyoming,,4944,49
9/22/2020,Alabama,,146584,2457
9/22/2020,Massachusetts,,127969,9328
9/22/2020,Mississippi,,94021,2846
9/22/2020,Rhode Island,,24044,1099
9/22/2020,Vermont,,1721,58
9/22/2020,Wyoming,,5016,49
9/23/2020,Alabama,,147153,2488
9/23/2020,Massachusetts,,128512,9347
9/23/2020,Mississippi,,94573,2870
9/23/2020,Rhode Island,,24177,1102
9/23/2020,Vermont,,1722,58
9/23/2020,Wyoming,,5169,50
9/24/2020,Alabama,,148206,2506
9/24/2020,Massachusetts,,128993,9362
9/24/2020,Mississippi,,95310,2874
9/24/2020,Rhode Island,,24311,1106
9/24/2020,Vermont,,1724,58
9/24/2020,Wyoming,,5305,50
9/25/2020,Alabama,,150658,2491
9/25/2020,Massachusetts,,129481,9373
9/25/2020,Mississippi,,96032,2894
9/25/2020,Rhode Island,,24181,1107
9/25/2020,Vermont,,1731,58
9/25/2020,Wyoming,,5420,50
9/26/2020,Alabama,,151591,2501
9/26/2020,Massachusetts,,130050,9391
9/26/2020,Mississippi,,96677,2911
9/26/2020,Rhode Island,,24181,1107
9/26/2020,Vermont,,1739,58
9/26/2020,Wyoming,,5465,50
9/27/2020,Alabama,,152321,2502
9/27/2020,Massachusetts,,130642,9404
9/27/2020,Mississippi,,96859,2919
9/27/2020,Rhode Island,,24181,1107
9/27/2020,Vermont,,1742,58
9/27/2020,Wyoming,,5633,50
9/28/2020,Alabama,,152983,2501
9/28/2020,Massachusetts,,131072,9415
9/28/2020,Mississippi,,97049,2921
9/28/2020,Rhode Island,,24424,1110
9/28/2020,Vermont,,1745,58
9/28/2020,Wyoming,,5754,50
9/29/2020,Alabama,,153554,2517
9/29/2020,Massachusetts,,131584,9423
9/29/2020,Mississippi,,97638,2957
9/29/2020,Rhode Island,,24556,1113
9/29/2020,Vermont,,1749,58
9/29/2020,Wyoming,,5821,50
9/30/2020,Alabama,,154701,2540
9/30/2020,Massachusetts,,132116,9456
9/30/2020,Mississippi,,98190,2969
9/30/2020,Rhode Island,,24748,1114
9/30/2020,Vermont,,1752,58
9/30/2020,Wyoming,,5948,50
10/1/2020,Alabama,,155744,2548
10/1/2020,Massachusetts,,132870,9480
10/1/2020,Mississippi,,98886,2979
10/1/2020,Rhode Island,,24914,1117
10/1/2020,Vermont,,1755,58
10/1/2020,Wyoming,,6083,53
10/2/2020,Alabama,,156698,2550
10/2/2020,Massachusetts,,133631,9490
10/2/2020,Mississippi,,99558,2999
10/2/2020,Rhode Island,,25076,1118
10/2/2020,Vermont,,1768,58
10/2/2020,Wyoming,,6214,53
10/3/2020,Alabama,,158380,2558
10/3/2020,Massachusetts,,134303,9507
10/3/2020,Mississippi,,100167,3011
10/3/2020,Rhode Island,,25076,1118
10/3/2020,Vermont,,1778,58
10/3/2020,Wyoming,,6365,53
10/4/2020,Alabama,,159169,2558
10/4/2020,Massachusetts,,134947,9510
10/4/2020,Mississippi,,100488,3013
10/4/2020,Rhode Island,,25076,1118
10/4/2020,Vermont,,1785,58
10/4/2020,Wyoming,,6504,53
10/5/2020,Alabama,,159713,2559
10/5/2020,Massachusetts,,135462,9530
10/5/2020,Mississippi,,100703,3013
10/5/2020,Rhode Island,,25419,1121
10/5/2020,Vermont,,1817,58
10/5/2020,Wyoming,,6629,53
10/6/2020,Alabama,,160477,2580
10/6/2020,Massachusetts,,135957,9538
10/6/2020,Mississippi,,101678,3027
10/6/2020,Rhode Island,,25596,1125
10/6/2020,Vermont,,1821,58
10/6/2020,Wyoming,,6770,53
10/7/2020,Alabama,,161418,2601
10/7/2020,Massachusetts,,136492,9557
10/7/2020,Mississippi,,102241,3051
10/7/2020,Rhode Island,,25776,1126
10/7/2020,Vermont,,1827,58
10/7/2020,Wyoming,,6899,53
10/8/2020,Alabama,,161975,2637
10/8/2020,Massachusetts,,136936,9565
10/8/2020,Mississippi,,102819,3074
10/8/2020,Rhode Island,,26045,1127
10/8/2020,Vermont,,1838,58
10/8/2020,Wyoming,,7092,54
10/9/2020,Alabama,,163465,2653
10/9/2020,Massachusetts,,137701,9577
10/9/2020,Mississippi,,103681,3080
10/9/2020,Rhode Island,,26294,1130
10/9/2020,Vermont,,1846,58
10/9/2020,Wyoming,,7335,54
10/10/2020,Alabama,,164526,2664
10/10/2020,Massachusetts,,138340,9587
10/10/2020,Mississippi,,104638,3096
10/10/2020,Rhode Island,,26294,1130
10/10/2020,Vermont,,1857,58
10/10/2020,Wyoming,,7455,54
10/11/2020,Alabama,,165342,2664
10/11/2020,Massachusetts,,138903,9604
10/11/2020,Mississippi,,104932,3101
10/11/2020,Rhode Island,,26294,1130
10/11/2020,Vermont,,1868,58
10/11/2020,Wyoming,,7611,54
10/12/2020,Alabama,,166076,2665
10/12/2020,Massachusetts,,139663,9617
10/12/2020,Mississippi,,105228,3101
10/12/2020,Rhode Island,,26294,1130
10/12/2020,Vermont,,1876,58
10/12/2020,Wyoming,,7802,54
10/13/2020,Alabama,,167193,2665
10/13/2020,Massachusetts,,140412,9630
10/13/2020,Mississippi,,105941,3115
10/13/2020,Rhode Island,,26960,1139
10/13/2020,Vermont,,1886,58
10/13/2020,Wyoming,,7964,57
10/14/2020,Alabama,,167977,2706
10/14/2020,Massachusetts,,140992,9647
10/14/2020,Mississippi,,106817,3140
10/14/2020,Rhode Island,,27164,1147
10/14/2020,Vermont,,1889,58
10/14/2020,Wyoming,,8177,57
10/15/2020,Alabama,,169162,2756
10/15/2020,Massachusetts,,141579,9672
10/15/2020,Mississippi,,108139,3152
10/15/2020,Rhode Island,,27438,1149
10/15/2020,Vermont,,1903,58
10/15/2020,Wyoming,,8375,57
10/16/2020,Alabama,,170374,2786
10/16/2020,Massachusetts,,142346,9702
10/16/2020,Mississippi,,109255,3160
10/16/2020,Rhode Island,,27691,1152
10/16/2020,Vermont,,1915,58
10/16/2020,Wyoming,,8665,57
10/17/2020,Alabama,,171662,2788
10/17/2020,Massachusetts,,142930,9723
10/17/2020,Mississippi,,110006,3171
10/17/2020,Rhode Island,,27691,1152
10/17/2020,Vermont,,1926,58
10/17/2020,Wyoming,,8816,57
10/18/2020,Alabama,,172626,2788
10/18/2020,Massachusetts,,143660,9737
10/18/2020,Mississippi,,110239,3171
10/18/2020,Rhode Island,,27691,1152
10/18/2020,Vermont,,1937,58
10/18/2020,Wyoming,,9025,57
10/19/2020,Alabama,,173485,2789
10/19/2020,Massachusetts,,144488,9753
10/19/2020,Mississippi,,110592,3171
10/19/2020,Rhode Island,,28347,1159
10/19/2020,Vermont,,1946,58
10/19/2020,Wyoming,,9311,57
10/20/2020,Alabama,,174528,2805
10/20/2020,Massachusetts,,145464,9758
10/20/2020,Mississippi,,111322,3202
10/20/2020,Rhode Island,,28649,1164
10/20/2020,Vermont,,1956,58
10/20/2020,Wyoming,,9526,61
10/21/2020,Alabama,,175674,2828
10/21/2020,Massachusetts,,146166,9780
10/21/2020,Mississippi,,112123,3223
10/21/2020,Rhode Island,,29123,1169
10/21/2020,Vermont,,1971,58
10/21/2020,Wyoming,,9848,61
10/22/2020,Alabama,,177064,2843
10/22/2020,Massachusetts,,147215,9810
10/22/2020,Mississippi,,113081,3231
10/22/2020,Rhode Island,,29594,1173
10/22/2020,Vermont,,1987,58
10/22/2020,Wyoming,,10119,68
10/23/2020,Alabama,,180916,2859
10/23/2020,Massachusetts,,148285,9830
10/23/2020,Mississippi,,113876,3238
10/23/2020,Rhode Island,,30118,1177
10/23/2020,Vermont,,2016,58
10/23/2020,Wyoming,,10545,68
10/24/2020,Alabama,,183276,2866
10/24/2020,Massachusetts,,149488,9839
10/24/2020,Mississippi,,115088,3255
10/24/2020,Rhode Island,,30118,1177
10/24/2020,Vermont,,2043,58
10/24/2020,Wyoming,,10805,68
10/25/2020,Alabama,,184355,2866
10/25/2020,Massachusetts,,150565,9864
10/25/2020,Mississippi,,115088,3255
10/25/2020,Rhode Island,,30118,1177
10/25/2020,Vermont,,2073,58
10/25/2020,Wyoming,,11041,68
10/26/2020,Alabama,,185322,2866
